city,mc,product_desc,date,net_sales,tot_qty,discount,mop,footfall
city2,ABCD,Prod54,07-06-2018,2190.2,13,150.6,180.0615,4928
city1,ABCD,Prod60,19-06-2018,250,1,0,250,1268
city2,ABCD,Prod29,04-07-2018,385,7,0,55,7799
city1,ABCD,Prod19,06-06-2018,354.88,4,5.12,90,2110
city2,ABCD,Prod44,10-02-2018,1725.84,9,110.16,204,4280
city2,ABCD,Prod51,23-11-2018,58,1,7,65,3447
city2,ABCD,Prod30,19-07-2018,95,1,0,95,3710
city2,ABCD,Prod14,30-05-2018,5778.83,13,1130.17,531.4615,6200
city2,ABCD,Prod58,26-11-2018,210,4,0,52.5,3339
city3,ABCD,Prod25,18-03-2019,1184.4,6,75.6,210,4034
city3,ABCD,Prod50,22-02-2018,415,1,75,490,4765
city3,ABCD,Prod14,10-02-2019,40299,101,14140,539,9118
city3,ABCD,Prod27,12-12-2018,175,5,0,35,7411
city3,ABCD,Prod3,29-06-2018,3555.07,4,440.93,999,7081
city2,ABCD,Prod34,12-03-2018,191.76,2,12.24,102,3075
city3,ABCD,Prod17,18-04-2018,6629,7,707,1048,9684
city3,ABCD,Prod18,04-04-2018,6378.8,18,411.2,377.2222,8265
city3,ABCD,Prod11,24-05-2018,354,1,35,389,6386
city1,ABCD,Prod45,24-06-2018,480,1,135,615,1867
city2,ABCD,Prod43,02-12-2018,9493.46,25,2221.54,468.6,5841
city1,ABCD,Prod55,30-05-2018,217.14,3,13.86,77,1998
city1,ABCD,Prod36,23-01-2018,13370.97,17,2745.03,948,1569
city3,ABCD,Prod51,08-11-2018,244,4,28,68,6001
city2,ABCD,Prod42,08-11-2018,132,4,0,33,3741
city3,ABCD,Prod17,16-01-2018,2841,3,303,1048,4498
city2,ABCD,Prod34,20-05-2018,845.92,9,72.08,102,6465
city2,ABCD,Prod10,07-11-2018,229,1,26,255,4591
city2,ABCD,Prod19,09-03-2019,990,11,0,90,4533
city3,ABCD,Prod43,12-03-2019,6052,17,2380,496,2548
city3,ABCD,Prod52,26-02-2018,3000,8,400,425,4746
city2,ABCD,Prod54,18-09-2018,1015.2,6,64.8,180,3321
city2,ABCD,Prod42,25-03-2018,74,2,0,37,5110
city1,ABCD,Prod9,27-11-2018,212,4,0,53,1049
city3,ABCD,Prod29,27-11-2018,55,1,0,55,5159
city3,ABCD,Prod58,08-03-2018,339,7,0,48.4285,5388
city3,ABCD,Prod6,19-04-2018,1760,2,320,1040,6182
city1,ABCD,Prod54,12-02-2018,479.4,3,30.6,170,774
city3,ABCD,Prod3,03-10-2018,3592,4,404,999,14648
city2,ABCD,Prod12,19-02-2019,298.92,3,19.08,106,3259
city1,ABCD,Prod86,27-09-2018,279,1,0,279,1305
city1,ABCD,Prod11,09-11-2018,389,1,25,414,1253
city3,ABCD,Prod6,13-03-2019,5667,6,1080,1124.5,6819
city2,ABCD,Prod41,20-05-2018,936.24,2,59.76,498,6465
city2,ABCD,Prod8,26-01-2019,526.4,1,33.6,560,10048
city2,ABCD,Prod67,11-12-2018,1270,2,180,725,3360
city1,ABCD,Prod21,06-05-2018,7106.46,8,985.54,1011.5,2332
city1,ABCD,Prod44,04-11-2018,1152,6,120,212,1771
city2,ABCD,Prod67,05-12-2018,5805,9,720,725,4690
city2,ABCD,Prod3,04-02-2018,5262.12,6,335.88,933,6875
city3,ABCD,Prod8,11-08-2018,2160,4,0,540,12949
city3,ABCD,Prod6,17-01-2018,6493,7,707,1028.5714,6609
city3,ABCD,Prod42,17-07-2018,36.86,1,1.14,38,6002
city3,ABCD,Prod65,14-07-2018,1247.99,6,96.01,224,8407
city3,ABCD,Prod54,11-12-2018,2017.89,12,142.11,180,5003
city1,ABCD,Prod44,13-10-2018,996.4,5,63.6,212,1797
city2,ABCD,Prod31,13-10-2018,507.6,2,32.4,270,5198
city3,ABCD,Prod45,03-03-2018,1122.36,2,71.64,597,6946
city2,ABCD,Prod38,15-08-2018,125,1,0,125,9214
city2,ABCD,Prod54,01-12-2018,1514.84,9,105.16,180,5651
city2,ABCD,Prod25,22-01-2019,579.98,3,37.02,205.6666,6389
city2,ABCD,Prod68,22-10-2018,11131.43,18,1648.57,710,5110
city3,ABCD,Prod28,11-12-2018,225,1,0,225,5003
city1,ABCD,Prod23,13-10-2018,615,1,75,690,1797
city2,ABCD,Prod57,13-10-2018,183,1,25,208,5198
city3,ABCD,Prod51,03-03-2018,646.32,13,133.68,60,6946
city2,ABCD,Prod63,15-08-2018,636,3,0,212,9214
city2,ABCD,Prod25,01-12-2018,374.12,2,23.88,199,5651
city2,ABCD,Prod42,22-01-2019,66,2,0,33,6389
city3,ABCD,Prod38,27-11-2018,125,1,0,125,5159
city2,ABCD,Prod6,27-09-2018,1014,1,85,1099,3708
city1,ABCD,Prod50,29-06-2018,326.63,1,163.37,490,1583
city3,ABCD,Prod2,26-02-2018,1576.22,15,101.78,111.8666,4746
city2,ABCD,Prod12,18-09-2018,199.28,2,12.72,106,3321
city2,ABCD,Prod71,25-03-2018,676.8,3,43.2,240,5110
city1,ABCD,Prod45,17-02-2018,578.1,1,36.9,615,1293
city3,ABCD,Prod30,12-02-2018,121.26,1,7.74,129,4408
city2,ABCD,Prod19,27-01-2018,318.14,4,21.86,85,9422
city3,ABCD,Prod27,17-11-2018,70,2,0,35,7035
city2,ABCD,Prod31,17-11-2018,761.4,3,48.6,270,4373
city1,ABCD,Prod20,17-03-2018,385,1,0,385,1606
city3,ABCD,Prod30,01-06-2018,761.4,6,48.6,135,7818
city2,ABCD,Prod28,03-03-2018,192,1,0,192,4209
city1,ABCD,Prod72,17-02-2018,144.76,1,9.24,154,1293
city3,ABCD,Prod7,14-01-2019,70,1,0,70,4576
city3,ABCD,Prod56,11-01-2018,102,2,0,51,5255
city1,ABCD,Prod72,04-04-2018,579.04,4,36.96,154,1801
city3,ABCD,Prod10,24-05-2018,2380,14,1360,267.1428,6386
city3,ABCD,Prod54,04-09-2018,3722.4,22,237.6,180,5770
city3,ABCD,Prod57,06-03-2019,13440,60,1500,249,10091
city2,ABCD,Prod41,20-03-2019,1090.4,2,69.6,580,3175
city1,ABCD,Prod27,10-01-2018,70,2,0,35,1516
city1,ABCD,Prod3,18-02-2018,5301.6,6,338.4,940,1487
city2,ABCD,Prod38,19-02-2019,125,1,0,125,3259
city1,ABCD,Prod3,23-10-2018,3592,4,404,999,1732
city3,ABCD,Prod32,01-09-2018,9124.09,54,595.91,180,8599
city3,ABCD,Prod24,19-03-2018,2443.47,47,182.53,55.8723,8763
city2,ABCD,Prod69,28-05-2018,7928.93,8,963.07,1111.5,4753
city3,ABCD,Prod24,14-06-2018,1000.16,19,63.84,56,7274
city1,ABCD,Prod16,26-08-2018,270,1,0,270,1515
city1,ABCD,Prod44,02-12-2018,1594.24,8,101.76,212,1660
city2,ABCD,Prod66,07-11-2018,3100,4,0,775,4591
city3,ABCD,Prod54,30-10-2018,2030.4,12,129.6,180,7690
city2,ABCD,Prod17,21-01-2019,32262,38,9500,1099,5153
city3,ABCD,Prod42,20-01-2019,543,16,0,33.9375,8223
city1,ABCD,Prod4,01-02-2019,314.3,6,3.7,53,1243
city1,ABCD,Prod3,06-03-2018,3190.54,4,569.46,940,1288
city3,ABCD,Prod58,14-07-2018,318,6,0,53,8407
city3,ABCD,Prod56,04-09-2018,212,4,0,53,5770
city3,ABCD,Prod76,17-12-2018,2106,13,0,162,4917
city2,ABCD,Prod60,08-12-2018,235,1,0,235,4547
city3,ABCD,Prod43,06-11-2018,13475,35,3325,480,5462
city2,ABCD,Prod66,11-01-2019,775,1,25,800,3764
city3,ABCD,Prod57,13-11-2018,10402.7,61,4458.3,243.6229,7757
city3,ABCD,Prod4,11-01-2019,660,12,0,55,5674
city2,ABCD,Prod20,17-09-2018,385,1,0,385,3659
city2,ABCD,Prod77,24-01-2018,1496,4,300,449,7292
city1,ABCD,Prod65,29-06-2018,219,1,0,219,1583
city3,ABCD,Prod59,11-01-2018,211.5,1,13.5,225,5255
city1,ABCD,Prod44,07-04-2018,383.52,2,24.48,204,1653
city1,ABCD,Prod34,16-10-2018,253.8,3,16.2,90,1472
city2,ABCD,Prod36,08-09-2018,2391.28,3,452.72,948,4618
city3,ABCD,Prod63,25-12-2018,597.84,3,38.16,212,6603
city3,ABCD,Prod32,17-12-2018,900,6,180,180,4917
city2,ABCD,Prod14,14-03-2019,4279,11,1650,539,3051
city3,ABCD,Prod34,27-11-2018,996.4,10,63.6,106,5159
city2,ABCD,Prod3,27-09-2018,2679.78,3,317.22,999,3708
city1,ABCD,Prod39,06-03-2018,672,2,0,336,1288
city3,ABCD,Prod24,22-11-2018,759.52,14,48.48,57.7142,5817
city1,ABCD,Prod11,28-06-2018,389,1,25,414,1265
city2,ABCD,Prod14,06-04-2018,10620.45,25,2504.55,525,4284
city3,ABCD,Prod10,02-08-2018,4079.52,24,2040.48,255,6633
city1,ABCD,Prod70,31-07-2018,448,4,0,112,1484
city2,ABCD,Prod32,18-01-2019,870,6,210,180,3296
city3,ABCD,Prod2,08-08-2018,1779.44,16,4.56,111.5,9057
city1,ABCD,Prod14,12-01-2018,950,2,100,525,747
city3,ABCD,Prod37,10-02-2018,75.63,2,1.37,38.5,6713
city3,ABCD,Prod44,02-01-2019,3188.48,16,203.52,212,9995
city1,ABCD,Prod36,10-03-2019,9588,12,2400,999,1983
city3,ABCD,Prod39,30-04-2018,1044,3,0,348,6738
city1,ABCD,Prod47,28-02-2018,450,1,30,480,1913
city3,ABCD,Prod54,18-08-2018,2700,15,0,180,6633
city1,ABCD,Prod17,25-09-2018,1934,2,264,1099,1223
city3,ABCD,Prod67,12-05-2018,28158.45,45,3691.55,707.7777,8371
city1,ABCD,Prod7,20-12-2018,70,1,0,70,1171
city2,ABCD,Prod29,08-02-2019,55,1,0,55,3436
city3,ABCD,Prod41,23-06-2018,1015.2,2,64.8,540,8019
city2,ABCD,Prod71,24-07-2018,470,2,30,250,3665
city2,ABCD,Prod27,22-01-2018,140,4,0,35,4297
city3,ABCD,Prod71,17-11-2018,940,4,60,250,7035
city2,ABCD,Prod44,11-02-2018,767.04,4,48.96,204,4683
city3,ABCD,Prod14,17-01-2019,9629.32,22,2228.68,539,3794
city3,ABCD,Prod41,25-01-2018,4213.08,9,268.92,498,10307
city1,ABCD,Prod72,30-09-2018,144.76,1,9.24,154,2312
city3,ABCD,Prod34,18-12-2018,199.28,2,12.72,106,4943
city1,ABCD,Prod8,23-10-2018,507.6,1,32.4,540,1732
city1,ABCD,Prod63,09-06-2018,1342.32,7,85.68,204,1915
city1,ABCD,Prod68,06-03-2018,3050,5,375,685,1288
city1,ABCD,Prod44,09-03-2019,597.84,3,38.16,212,1698
city1,ABCD,Prod45,24-12-2018,1212.6,2,77.4,645,1159
city2,ABCD,Prod44,05-08-2018,3380.24,17,215.76,211.5294,6714
city3,ABCD,Prod55,22-10-2018,4093.7,67,261.3,65,5743
city2,ABCD,Prod77,03-01-2018,748,2,150,449,5277
city2,ABCD,Prod7,06-11-2018,210,3,0,70,3888
city2,ABCD,Prod55,04-07-2018,549.9,9,35.1,65,7799
city1,ABCD,Prod12,09-05-2018,674.08,8,45.92,90,1879
city1,ABCD,Prod6,24-09-2018,1014,1,85,1099,1239
city3,ABCD,Prod15,12-01-2018,5200,10,5200,1040,4784
city1,ABCD,Prod4,08-08-2018,742,14,0,53,1869
city1,ABCD,Prod4,29-06-2018,159,3,0,53,1583
city1,ABCD,Prod25,31-08-2018,199,1,0,199,1463
city3,ABCD,Prod27,08-09-2018,33,1,0,33,7242
city1,ABCD,Prod58,18-09-2018,53,1,0,53,1250
city3,ABCD,Prod22,20-10-2018,1398,2,200,799,8209
city1,ABCD,Prod43,27-02-2018,872.32,2,55.68,464,1016
city2,ABCD,Prod8,16-09-2018,1503.46,3,116.54,540,6701
city2,ABCD,Prod22,25-11-2018,5921.03,8,470.97,799,5709
city3,ABCD,Prod63,23-11-2018,1032,6,240,212,5101
city2,ABCD,Prod2,27-09-2018,921.02,9,68.98,110,3708
city1,ABCD,Prod2,06-06-2018,690.9,7,44.1,105,2110
city3,ABCD,Prod56,30-01-2018,98,2,0,49,4637
city2,ABCD,Prod42,04-09-2018,132,4,0,33,3639
city3,ABCD,Prod50,25-02-2018,1678,4,300,494.5,7639
city1,ABCD,Prod45,04-12-2018,1212.6,2,77.4,645,1100
city1,ABCD,Prod55,18-01-2019,61.1,1,3.9,65,877
city2,ABCD,Prod63,04-09-2018,789.6,4,50.4,210,3639
city3,ABCD,Prod54,25-02-2018,4983.14,30,336.86,177.3333,7639
city1,ABCD,Prod64,04-12-2018,414,1,35,449,1100
city1,ABCD,Prod63,06-06-2018,575.28,3,36.72,204,2110
city1,ABCD,Prod86,04-11-2018,558,2,0,279,1771
city2,ABCD,Prod12,05-12-2018,498.2,5,31.8,106,4690
city3,ABCD,Prod76,01-09-2018,1296,8,0,162,8599
city2,ABCD,Prod17,04-02-2018,3940.48,4,251.52,1048,6875
city2,ABCD,Prod12,24-11-2018,996.4,10,63.6,106,4331
city1,ABCD,Prod2,07-11-2018,685.36,7,49.64,105,1744
city1,ABCD,Prod6,14-07-2018,1998,2,200,1099,1976
city3,ABCD,Prod60,07-11-2018,225,1,25,250,8221
city1,ABCD,Prod30,02-10-2018,135,1,0,135,1710
city1,ABCD,Prod12,19-08-2018,717.3,8,2.7,90,1615
city3,ABCD,Prod43,28-07-2018,18057.25,47,4502.75,480,8170
city1,ABCD,Prod37,26-10-2018,39,1,0,39,2688
city2,ABCD,Prod69,02-08-2018,1033.06,1,65.94,1099,3870
city3,ABCD,Prod8,31-03-2018,468.12,1,29.88,498,7451
city3,ABCD,Prod34,11-07-2018,3883.41,39,250.59,106,10917
city2,ABCD,Prod40,02-09-2018,437.99,4,8.01,111.5,6529
city1,ABCD,Prod4,24-01-2019,848,16,0,53,1938
city1,ABCD,Prod25,02-09-2018,561.18,3,35.82,199,1964
city1,ABCD,Prod31,04-02-2018,1466.4,6,93.6,260,1845
city3,ABCD,Prod58,24-01-2018,49,1,0,49,11926
city3,ABCD,Prod63,28-02-2018,1895.04,10,120.96,201.6,8039
city3,ABCD,Prod2,14-03-2018,5241.19,50,386.81,112.56,8870
city1,ABCD,Prod32,08-12-2018,600,4,120,180,1450
city3,ABCD,Prod37,19-03-2018,39,1,0,39,8763
city1,ABCD,Prod63,02-11-2018,384,2,40,212,1267
city3,ABCD,Prod8,05-11-2018,507.6,1,32.4,540,5547
city1,ABCD,Prod34,17-02-2019,84.6,1,5.4,90,1539
city3,ABCD,Prod5,13-02-2019,1076,4,0,269,7559
city1,ABCD,Prod12,28-02-2019,169.2,2,10.8,90,1062
city2,ABCD,Prod33,22-10-2018,125.54,2,24.46,75,5110
city1,ABCD,Prod11,02-11-2018,828,2,0,414,1267
city3,ABCD,Prod43,05-11-2018,11550,30,2850,480,5547
city1,ABCD,Prod36,17-02-2019,4145,5,850,999,1539
city3,ABCD,Prod76,29-01-2019,5346,33,0,162,5103
city2,ABCD,Prod33,13-11-2018,130,2,20,75,4427
city2,ABCD,Prod68,06-11-2018,1905,3,225,710,3888
city2,ABCD,Prod68,18-08-2018,5580,9,810,710,3649
city3,ABCD,Prod31,10-03-2018,1200.95,5,99.05,260,7055
city2,ABCD,Prod18,19-09-2018,2233.14,6,166.86,400,4584
city1,ABCD,Prod6,15-08-2018,12586,14,2800,1099,3006
city3,ABCD,Prod48,09-06-2018,125,1,0,125,8854
city1,ABCD,Prod35,07-01-2018,28,1,0,28,1363
city2,ABCD,Prod15,26-10-2018,540,1,540,1080,8155
city2,ABCD,Prod73,19-06-2018,104.16,1,7.84,112,3998
city3,ABCD,Prod2,09-08-2018,992.57,9,3.43,110.6666,6777
city2,ABCD,Prod83,30-10-2018,749,1,100,849,4055
city1,ABCD,Prod55,25-10-2018,305.5,5,19.5,65,2108
city2,ABCD,Prod46,25-10-2018,349,1,26,375,7396
city3,ABCD,Prod41,02-10-2018,1015.2,2,64.8,540,9064
city3,ABCD,Prod4,28-02-2018,1208.98,23,70.02,55.6086,8039
city3,ABCD,Prod30,14-03-2018,1055.88,9,105.12,129,8870
city1,ABCD,Prod54,08-12-2018,1007.1,6,72.9,180,1450
city3,ABCD,Prod5,27-11-2018,269,1,0,269,5159
city2,ABCD,Prod19,27-09-2018,360,4,0,90,3708
city3,ABCD,Prod42,26-02-2018,78,2,0,39,4746
city2,ABCD,Prod3,18-09-2018,1828,2,170,999,3321
city2,ABCD,Prod14,25-03-2018,11770.46,29,3454.54,525,5110
city1,ABCD,Prod36,16-10-2018,1678,2,320,999,1472
city2,ABCD,Prod27,08-09-2018,70,2,0,35,4618
city2,ABCD,Prod19,18-01-2019,90,1,0,90,3296
city3,ABCD,Prod65,08-08-2018,657,3,0,219,9057
city3,ABCD,Prod19,19-04-2018,756.7,9,48.3,89.4444,6182
city3,ABCD,Prod18,12-01-2018,1786,5,114,380,4784
city3,ABCD,Prod65,12-12-2018,205.86,1,13.14,219,7411
city2,ABCD,Prod39,14-02-2018,2847.24,9,284.76,348,4218
city2,ABCD,Prod45,19-11-2018,545,1,100,645,3565
city2,ABCD,Prod24,09-02-2018,1052.8,20,67.2,56,2984
city3,ABCD,Prod6,07-07-2018,3996,4,400,1099,8113
city3,ABCD,Prod16,08-11-2018,2591.72,10,178.28,277,6001
city2,ABCD,Prod29,08-11-2018,110,2,0,55,3741
city2,ABCD,Prod42,21-03-2019,198,6,0,33,4121
city2,ABCD,Prod25,08-04-2018,392.92,2,25.08,209,6370
city2,ABCD,Prod32,27-12-2018,900,6,180,180,3973
city1,ABCD,Prod64,18-09-2018,848,2,50,449,1250
city3,ABCD,Prod41,20-10-2018,3045.6,6,194.4,540,8209
city2,ABCD,Prod43,09-03-2019,18150,55,8250,480,4533
city1,ABCD,Prod12,27-02-2018,161.07,2,18.93,90,1016
city2,ABCD,Prod66,25-11-2018,4446.12,6,53.88,750,5709
city3,ABCD,Prod34,22-11-2018,1195.68,12,76.32,106,5817
city1,ABCD,Prod64,20-01-2018,399,1,50,449,924
city3,ABCD,Prod71,11-07-2018,235,1,15,250,10917
city3,ABCD,Prod45,24-01-2018,952,2,260,606,11926
city3,ABCD,Prod22,01-10-2018,699,1,100,799,9758
city3,ABCD,Prod2,19-12-2018,3718.49,36,241.51,110,7515
city3,ABCD,Prod58,03-02-2018,390,8,0,48.75,7023
city1,ABCD,Prod77,11-03-2018,3123.13,10,1366.87,449,1932
city1,ABCD,Prod23,31-07-2018,650,1,40,690,1484
city3,ABCD,Prod31,24-08-2018,270,1,0,270,5924
city3,ABCD,Prod44,22-09-2018,1394.96,7,89.04,212,7559
city1,ABCD,Prod24,22-09-2018,218.08,4,13.92,58,1548
city1,ABCD,Prod4,20-01-2018,282,6,18,50,924
city3,ABCD,Prod39,04-09-2018,696,2,0,348,5770
city3,ABCD,Prod29,11-01-2018,165,3,0,55,5255
city3,ABCD,Prod55,26-02-2018,2137.03,35,137.97,65,4746
city2,ABCD,Prod47,18-09-2018,910,2,50,480,3321
city2,ABCD,Prod44,25-03-2018,1104,6,120,204,5110
city3,ABCD,Prod8,14-07-2018,2538,5,162,540,8407
city3,ABCD,Prod58,04-09-2018,416,8,0,52,5770
city2,ABCD,Prod31,27-12-2018,780.2,3,49.8,276.6666,3973
city2,ABCD,Prod18,26-08-2018,752,2,48,400,5351
city2,ABCD,Prod24,07-07-2018,2000.32,38,127.68,56,4886
city2,ABCD,Prod7,10-03-2018,350,5,0,70,5012
city1,ABCD,Prod55,03-06-2018,1078.96,15,76.04,77,1909
city2,ABCD,Prod12,26-04-2018,199.28,2,12.72,106,4123
city3,ABCD,Prod74,27-06-2018,257.92,5,2.08,52,10064
city2,ABCD,Prod28,29-08-2018,212,1,10,222,4180
city3,ABCD,Prod14,08-01-2019,16243,37,3700,539,5033
city3,ABCD,Prod52,08-01-2018,5680,16,1120,425,5432
city3,ABCD,Prod4,18-12-2018,1373.4,25,1.6,55,4943
city1,ABCD,Prod17,30-09-2018,6517.39,7,1175.61,1099,2312
city3,ABCD,Prod3,17-01-2019,5274,6,720,999,3794
city3,ABCD,Prod43,25-01-2018,93981.78,248,21638.22,466.2096,10307
city1,ABCD,Prod48,14-07-2018,119,1,0,119,1976
city2,ABCD,Prod38,24-11-2018,125,1,0,125,4331
city2,ABCD,Prod65,25-07-2018,205.86,1,13.14,219,5686
city2,ABCD,Prod8,12-03-2018,468.12,1,29.88,498,3075
city3,ABCD,Prod37,18-04-2018,192.18,5,2.82,39,9684
city2,ABCD,Prod3,05-08-2018,10478.5,12,1509.5,999,6714
city3,ABCD,Prod27,22-10-2018,208,6,0,34.6666,5743
city1,ABCD,Prod63,09-03-2019,597.84,3,38.16,212,1698
city3,ABCD,Prod4,26-08-2018,3388.55,62,21.45,55,8768
city3,ABCD,Prod29,27-01-2018,1430,26,0,55,16365
city3,ABCD,Prod14,13-12-2018,5256,12,1212,539,5056
city3,ABCD,Prod67,15-10-2018,7440,12,1080,710,5326
city1,ABCD,Prod29,04-06-2018,55,1,0,55,1443
city2,ABCD,Prod52,12-10-2018,410,1,40,450,3955
city3,ABCD,Prod25,19-09-2018,561.18,3,35.82,199,8510
city2,ABCD,Prod65,06-01-2019,411.72,2,26.28,219,5230
city3,ABCD,Prod45,23-01-2019,1140,2,120,630,13185
city3,ABCD,Prod55,02-06-2018,6167.85,101,397.15,65,9206
city1,ABCD,Prod35,03-01-2019,28,1,0,28,1016
city1,ABCD,Prod55,09-01-2018,70.5,1,4.5,75,750
city3,ABCD,Prod4,25-10-2018,1975.6,36,4.4,55,11356
city2,ABCD,Prod51,14-04-2018,155,3,30,61.6666,4885
city3,ABCD,Prod25,17-08-2018,199,1,0,199,5597
city3,ABCD,Prod10,17-02-2019,2160,8,0,270,8604
city2,ABCD,Prod35,24-06-2018,312,12,0,26,6489
city1,ABCD,Prod67,18-01-2019,615,1,110,725,877
city2,ABCD,Prod48,31-03-2018,119,1,0,119,5644
city3,ABCD,Prod18,31-03-2018,3901,11,249,377.2727,7451
city1,ABCD,Prod41,31-03-2018,468.12,1,29.88,498,1885
city3,ABCD,Prod32,14-08-2018,9140.72,59,1479.28,180,12082
city1,ABCD,Prod24,05-03-2019,763.28,14,48.72,58,1056
city1,ABCD,Prod54,02-10-2018,2018.34,12,141.66,180,1710
city2,ABCD,Prod44,18-08-2018,1992.8,10,127.2,212,3649
city3,ABCD,Prod68,10-03-2018,13262.14,22,1807.86,685,7055
city2,ABCD,Prod19,19-09-2018,528.51,6,11.49,90,4584
city1,ABCD,Prod12,15-08-2018,990,11,0,90,3006
city3,ABCD,Prod32,04-03-2019,4554,29,840,186,5972
city3,ABCD,Prod2,30-01-2018,1363,13,87,111.5384,4637
city3,ABCD,Prod11,03-10-2018,1556,4,100,414,14648
city1,ABCD,Prod54,03-10-2018,2199.6,13,140.4,180,2643
city1,ABCD,Prod11,11-01-2018,369,1,45,414,825
city1,ABCD,Prod45,10-03-2018,578.1,1,36.9,615,1712
city2,ABCD,Prod2,15-08-2018,880,8,0,110,9214
city1,ABCD,Prod36,14-01-2018,2541,3,303,948,1215
city2,ABCD,Prod25,28-02-2018,411.72,2,26.28,219,4582
city3,ABCD,Prod11,08-10-2018,389,1,25,414,7247
city1,ABCD,Prod36,31-01-2019,829,1,170,999,1058
city3,ABCD,Prod51,19-05-2018,320,6,60,63.3333,8020
city2,ABCD,Prod44,19-08-2018,1189.71,6,82.29,212,5329
city2,ABCD,Prod16,17-04-2018,253.8,1,16.2,270,3364
city2,ABCD,Prod2,27-02-2019,105.28,1,6.72,112,3816
city1,ABCD,Prod11,09-06-2018,1167,3,75,414,1915
city2,ABCD,Prod14,09-08-2018,3512,8,800,539,4088
city2,ABCD,Prod43,22-06-2018,26288.64,59,2031.36,480,4255
city3,ABCD,Prod71,01-02-2019,662.7,3,42.3,235,5865
city1,ABCD,Prod41,07-02-2018,468.12,1,29.88,498,1421
city3,ABCD,Prod71,09-06-2018,235,1,15,250,8854
city3,ABCD,Prod74,01-10-2018,364,7,0,52,9758
city2,ABCD,Prod34,18-10-2018,298.92,3,19.08,106,3902
city1,ABCD,Prod63,18-01-2019,398.56,2,25.44,212,877
city1,ABCD,Prod33,06-06-2018,75,1,0,75,2110
city3,ABCD,Prod77,30-01-2018,1812,5,375,437.4,4637
city2,ABCD,Prod1,31-10-2018,535,1,125,660,5221
city3,ABCD,Prod45,11-08-2018,1820,4,640,615,12949
city2,ABCD,Prod29,15-07-2018,165,3,0,55,6344
city1,ABCD,Prod29,03-02-2019,165,3,0,55,1475
city2,ABCD,Prod4,04-01-2019,895.71,17,39.29,55,3787
city2,ABCD,Prod43,05-10-2018,5522.93,15,1677.07,480,4121
city2,ABCD,Prod54,18-03-2018,3789.11,24,290.89,170,5681
city2,ABCD,Prod20,29-09-2018,1155,3,0,385,6192
city3,ABCD,Prod16,13-08-2018,2700,10,0,270,12877
city2,ABCD,Prod67,31-08-2018,4306.03,7,663.97,710,4561
city2,ABCD,Prod3,07-03-2018,8951.9,11,1346.1,936.1818,4971
city3,ABCD,Prod65,23-11-2018,205.86,1,13.14,219,5101
city2,ABCD,Prod59,16-09-2018,423,2,27,225,6701
city2,ABCD,Prod12,06-01-2019,996.4,10,63.6,106,5230
city3,ABCD,Prod33,23-01-2019,75,1,0,75,13185
city3,ABCD,Prod56,02-06-2018,392,8,0,49,9206
city3,ABCD,Prod36,19-09-2018,5754,7,882,948,8510
city2,ABCD,Prod4,17-07-2018,876.15,16,3.85,55,3772
city3,ABCD,Prod57,11-01-2018,6600,44,3300,225,5255
city1,ABCD,Prod43,14-06-2018,3133.12,7,226.88,480,1305
city2,ABCD,Prod83,10-01-2019,1628.82,2,69.18,849,3750
city2,ABCD,Prod44,02-09-2018,1984.47,10,135.53,212,6529
city1,ABCD,Prod4,02-09-2018,1585.06,30,4.94,53,1964
city1,ABCD,Prod17,04-02-2018,6895.84,7,440.16,1048,1845
city3,ABCD,Prod18,06-02-2019,7144,19,456,400,7569
city3,ABCD,Prod37,21-01-2018,34,1,0,34,7774
city3,ABCD,Prod14,05-03-2019,38113,98,14700,538.9081,6304
city2,ABCD,Prod7,05-03-2019,280,4,0,70,3368
city2,ABCD,Prod19,03-04-2018,169.2,2,10.8,90,3999
city3,ABCD,Prod33,06-08-2018,300,4,0,75,5729
city3,ABCD,Prod48,19-08-2018,125,1,0,125,8916
city3,ABCD,Prod7,27-02-2018,70,1,0,70,4684
city3,ABCD,Prod22,24-08-2018,2050.16,3,346.84,799,5924
city3,ABCD,Prod54,22-09-2018,4054.57,24,265.43,180,7559
city1,ABCD,Prod31,22-09-2018,253.8,1,16.2,270,1548
city1,ABCD,Prod25,08-05-2018,187.06,1,11.94,199,1239
city1,ABCD,Prod10,12-03-2018,438,2,72,255,1033
city3,ABCD,Prod51,18-12-2018,57,1,8,65,4943
city3,ABCD,Prod57,13-01-2018,14048.26,94,7101.74,225,6452
city2,ABCD,Prod63,28-05-2018,597.84,3,38.16,212,4753
city1,ABCD,Prod25,28-04-2018,187.06,1,11.94,199,1648
city1,ABCD,Prod2,18-01-2019,296.1,3,18.9,105,877
city2,ABCD,Prod22,04-09-2018,2796,4,400,799,3639
city3,ABCD,Prod63,25-02-2018,2487.16,13,160.84,203.6923,7639
city1,ABCD,Prod59,04-12-2018,211.5,1,13.5,225,1100
city1,ABCD,Prod21,06-06-2018,8091,9,900,999,2110
city3,ABCD,Prod8,10-01-2019,1052.8,2,67.2,560,6055
city3,ABCD,Prod36,06-11-2018,4932,6,960,982,5462
city2,ABCD,Prod16,11-01-2019,263.2,1,16.8,280,3764
city3,ABCD,Prod51,13-11-2018,1048,18,126,65.2222,7757
city2,ABCD,Prod73,01-06-2018,112,1,0,112,5714
city3,ABCD,Prod42,13-02-2019,401,12,0,33.4166,7559
